ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2611256,122.0319,0.07894737,6.079361,45,110.2618,0.08897243,6.289626,34,118.7073,0.09398496,7.967355,29,116.518,0.04511278,8.59722,42,131.5165,0.03132832,6.81505,42,122.129,0.05513784,6.624183,50,89.68117,0.1027569,5.493698,41,120.0835,0.05388471,8.059244,50,107.9503,0.1340852,7.636137,40,123.6264,0.1077694,8.326309,42,103.9308,0.06140351,7.909683,40,147.6881,0.02005013,11.69958,38,103.8874,0.07142857,8.225183,28,108.194,0.07017544,6.623775,53,111.9145,0.06140351,7.287544,40,127.9181,0.02255639,9.542894,38
ILMN_2756334,155.0907,0.02005013,10.5357,25,151.1662,0.0112782,9.718858,35,144.193,0.03508772,6.573091,37,111.3485,0.05889724,6.348195,33,165.3935,0.006265664,9.362722,34,148.8246,0.01378446,7.518926,35,129.2438,0.006265664,7.821276,45,153.5928,0.01002506,10.94539,35,159.1551,0.01002506,11.44414,38,166.1056,0.01629073,10.63881,33,137.3504,0.007518797,9.243158,40,162.4877,0.00877193,14.50253,32,124.8572,0.01503759,10.46855,34,127.6792,0.01503759,11.0323,40,136.5563,0.01002506,8.041158,33,122.1359,0.03132832,7.015436,23
ILMN_3055083,68.55922,0.8082707,3.860427,42,74.62211,0.5062656,4.881505,35,82.01811,0.4573935,5.733685,46,68.21364,0.6165413,4.206756,40,64.27434,0.820802,3.285311,43,66.20141,0.8045112,5.172211,27,63.20164,0.6265664,3.011974,35,63.57316,0.8458647,3.94978,43,65.24816,0.906015,4.574125,42,78.67142,0.6804512,6.823647,37,62.04633,0.8471178,5.522458,41,87.63989,0.3558897,4.948279,44,71.03481,0.5062656,5.100442,22,67.2662,0.6666667,5.990169,39,65.57301,0.7957394,3.558887,42,79.99422,0.3471178,5.822724,46
ILMN_2880634,100.7451,0.2067669,6.779666,40,88.52882,0.2468672,6.216987,27,92.87295,0.273183,5.254371,49,78.68802,0.3446115,5.72478,43,70.18095,0.6303258,4.137083,36,75.98515,0.4962406,4.190634,45,66.82191,0.4699248,5.61679,27,73.85377,0.5075188,4.02951,41,71.88364,0.7255639,5.248301,33,98.16171,0.3057644,6.816201,38,65.69656,0.7218045,5.072129,36,85.50841,0.3922306,5.700461,43,74.85524,0.4035088,4.571579,54,70.01891,0.5689223,5.536006,37,74.80036,0.5062656,3.752075,49,84.05347,0.2769423,5.393204,40
ILMN_2598834,110.896,0.131579,12.23027,34,81.70825,0.3558897,6.247856,36,81.85865,0.4611529,5.98838,33,84.87595,0.2293233,7.425031,33,89.85886,0.2406015,5.607345,41,79.19186,0.4122807,5.072244,39,96.63397,0.06265664,6.893492,36,109.9015,0.08270676,7.435082,38,100.4256,0.1754386,7.079239,36,115.2024,0.1528822,10.95066,31,85.45202,0.1967418,5.264225,42,85.04617,0.4085213,5.334382,38,71.26529,0.5,3.628304,39,81.38566,0.2794486,6.703769,42,107.0871,0.0764411,8.422804,42,99.98047,0.1278196,6.537293,42
ILMN_1257501,1356.137,0,44.75119,32,1282.557,0,48.43333,44,1550.86,0,41.70448,38,1241.81,0,37.4219,41,1227.501,0,43.96002,37,1353.428,0,59.29482,26,859.52,0,38.54329,35,1331.411,0,51.7067,39,1523.183,0,59.48768,43,1420.24,0,65.42889,30,1054.386,0,25.04309,35,1484.51,0,46.69077,40,1023.8,0,37.35342,34,1056.817,0,42.92631,37,1004.177,0,31.2332,45,1051.092,0,56.62789,24
ILMN_2607207,66.05618,0.8822055,4.505262,34,56.52806,0.9837093,2.936848,30,60.9867,0.9786968,3.800191,28,60.04568,0.8796992,4.093929,34,58.87374,0.943609,5.034538,32,69.22772,0.7042606,3.764432,37,54.20045,0.9511278,3.027209,36,57.42589,0.9724311,3.491233,36,65.93936,0.8934837,4.871862,33,64.69502,0.9736842,3.688643,30,62.81364,0.8170426,5.800541,28,69.73824,0.8070176,5.170383,36,62.993,0.8007519,4.896221,41,63.63239,0.8045112,4.03912,48,66.51289,0.764411,4.684836,38,55.15528,0.9899749,2.762966,37
ILMN_2996714,77.56242,0.5714286,4.363396,38,76.52515,0.4548872,4.185552,39,86.55769,0.358396,6.79845,40,66.91546,0.6591479,4.597115,35,77.25564,0.4310777,5.745974,38,72.75649,0.5776942,4.138184,32,75.2347,0.2556391,5.742564,37,67.75745,0.7192982,4.939014,35,82.20697,0.4360902,6.73912,45,73.23025,0.8471178,4.863089,38,79.07427,0.3007519,7.038392,36,87.10618,0.3671679,10.0577,30,60.51589,0.8834587,3.912561,30,72.03841,0.5037594,5.632604,46,76.14435,0.4711779,4.322061,37,73.97649,0.4874687,5.388245,28
ILMN_2873469,663.6987,0,34.30819,22,606.4236,0,19.51224,30,744.3781,0,27.05236,34,445.4644,0,24.10999,32,611.5895,0,24.53146,37,561.2888,0,24.21798,31,408.0893,0,21.19474,32,461.4789,0,16.06994,36,577.7419,0,24.18945,34,738.226,0,18.18162,54,479.3968,0,11.84477,22,650.1649,0,25.51963,48,469.6811,0,20.10463,41,442.1638,0,18.03745,41,435.8078,0,25.3635,29,510.6372,0,20.83974,38
ILMN_2872552,3421.363,0,123.8372,31,2947.195,0,111.8394,27,2841.619,0,118.6462,29,2182.986,0,65.54195,42,2596.505,0,89.06078,31,3250.727,0,90.0362,43,1770.914,0,43.32371,37,2547.01,0,88.50754,30,3110.903,0,105.6011,32,2934.042,0,85.85771,30,3182.08,0,111.3753,36,3380.9,0,128.3533,31,2393.354,0,65.24612,36,2173.087,0,200.416,44,2228.616,0,67.46751,37,1853.825,0,60.31085,44
ILMN_1228892,59.88002,0.981203,3.089288,35,63.60918,0.8684211,3.667485,33,64.49992,0.9273183,4.602686,34,53.95168,0.9799499,3.989249,32,57.56493,0.9661654,3.027789,35,67.82173,0.7518797,4.37217,32,55.773,0.9135338,3.12872,30,49.02777,1,3.621369,30,61.25193,0.9661654,4.341424,39,70.29475,0.8947368,5.557693,38,53.08105,0.9924812,3.633584,37,65.81645,0.8796992,3.75817,41,54.37103,0.9837093,3.22714,29,56.22371,0.9724311,3.41539,33,59.44101,0.943609,3.55409,49,56.72581,0.9786968,5.211622,34
ILMN_2849305,148.5091,0.02506266,11.06374,23,146.7728,0.01503759,11.975,24,132.1232,0.05388471,10.36889,24,136.8936,0.02005013,14.15555,26,137.6807,0.02130326,12.21604,23,116.1476,0.07017544,9.344875,19,98.17808,0.05764411,7.959767,18,166.3898,0.005012531,15.162,19,123.5945,0.0651629,12.28212,27,162.7713,0.02005013,16.30555,28,135.6257,0.007518797,10.6962,39,165.0345,0.00877193,10.497,44,107.1076,0.04887218,6.517452,36,131.0603,0.0112782,9.336838,40,124.0775,0.03007519,8.53544,28,124.6838,0.02756892,10.17144,22
ILMN_2850450,1430.133,0,52.66094,29,1092.902,0,41.84858,30,1590.398,0,78.51413,25,1543.212,0,62.02441,32,1317.338,0,49.53777,40,1390.748,0,44.10176,45,717.9512,0,25.7559,41,1699.214,0,86.91738,31,1971.122,0,96.64079,30,1812.179,0,77.43977,40,1108.28,0,36.94809,35,1394.281,0,80.43745,33,1009.762,0,55.528,38,867.8089,0,67.36481,37,1364.405,0,56.41674,38,987.1469,0,48.1519,42
ILMN_3074058,158.6718,0.01503759,5.22475,39,128.6202,0.03383459,7.213614,45,172.4012,0.00877193,9.407443,35,142.5531,0.01378446,9.640481,39,157.8753,0.00877193,9.387442,42,129.0009,0.04260652,8.716561,39,105.9373,0.03634085,6.662059,36,134.8078,0.02005013,8.737855,32,155.2582,0.01253133,7.651842,43,174.3738,0.00877193,10.18121,47,120.2469,0.02255639,8.525191,34,138.3262,0.03884712,8.570469,47,133.9267,0.0112782,8.344742,44,127.8041,0.01378446,9.207388,50,144.302,0.006265664,8.379306,36,124.0912,0.02756892,7.427377,41
ILMN_2746797,134.9069,0.04010025,7.482641,38,128.8748,0.03383459,10.2499,23,142.3518,0.03634085,11.05872,33,113.7243,0.04887218,9.41879,29,125.172,0.04511278,7.104447,44,120.3701,0.05764411,7.864902,39,99.99506,0.04385965,4.216918,24,124.291,0.04385965,6.732793,48,127.3879,0.05012531,10.07804,33,130.2861,0.0802005,7.180248,34,101.3981,0.0802005,8.415925,35,131.8033,0.05263158,7.694437,30,96.58968,0.09273183,4.906663,42,103.9227,0.07894737,6.642452,36,107.0228,0.0764411,5.395893,42,96.11327,0.1491228,5.812836,27
ILMN_2675681,299.0936,0,22.92831,30,255.7763,0,13.37982,37,313.9573,0,13.4198,38,224.7065,0,13.88738,25,303.4147,0,18.961,32,248.9914,0,9.524908,51,201.3668,0,13.27459,43,258.407,0,14.95616,42,267.3989,0,18.71011,34,322.4508,0,19.45733,36,195.6376,0,13.04698,35,222.7403,0.001253133,12.77177,32,197.4843,0,13.3182,39,174.357,0,15.74144,47,250.3276,0,14.54412,42,227.5897,0,15.38357,29
ILMN_1221121,81.31681,0.4649123,4.885057,31,80.27908,0.3759398,4.298971,43,77.30681,0.566416,2.737288,40,68.56055,0.6065163,3.9295,32,84.9133,0.3032582,5.997468,37,83.86259,0.3308271,4.740001,38,70.90086,0.3721805,4.36938,34,77.77055,0.4122807,5.541357,32,80.87022,0.4586466,5.519372,34,85.14766,0.5137845,6.402267,31,85.57325,0.1929825,6.21588,33,88.02372,0.3521303,7.406206,31,80.20131,0.283208,5.227766,49,91.23047,0.1541353,5.79711,38,79.39102,0.3859649,5.539453,29,80.74939,0.3308271,6.49261,32
ILMN_3056973,80.44627,0.481203,5.469015,33,65.11993,0.8233083,3.323958,44,63.38034,0.9423559,3.660041,35,63.95649,0.7619048,4.036895,42,68.37039,0.6842105,4.388568,31,70.27219,0.6654136,3.484021,45,61.72422,0.6954888,3.749145,31,71.47626,0.5877193,4.466873,46,86.46944,0.3508772,5.920355,34,78.38966,0.6929824,6.177833,38,64.52992,0.7669173,3.675059,53,74.23001,0.6779448,4.851543,30,73.65379,0.4323308,3.996728,50,73.45213,0.4598998,5.601944,47,67.88581,0.7192982,3.298533,38,66.3775,0.7330827,3.789981,60
ILMN_2534259,112.6967,0.1140351,6.288938,44,88.66333,0.2443609,3.985269,34,115.1911,0.112782,6.777953,46,93.72031,0.1553885,5.103986,44,93.13061,0.2017544,5.462542,42,95.98379,0.1854637,5.371349,45,66.30596,0.4887218,4.003249,36,93.3933,0.1817043,4.809654,47,101.9535,0.1641604,6.297589,41,123.5511,0.1077694,9.229846,35,79.54342,0.2969925,4.860138,46,95.04025,0.2744361,4.860803,55,90.713,0.1466165,4.304511,49,82.79119,0.2556391,4.860723,45,94.96261,0.1441103,5.666759,47,103.8226,0.1002506,7.016364,44
ILMN_2773110,222.6028,0,12.34683,32,165.9764,0.007518797,8.084002,40,208.4462,0.001253133,9.53145,37,270.0313,0,15.03312,32,162.7613,0.007518797,10.88487,26,187.5438,0,8.826074,47,124.808,0.0112782,4.634842,36,207.4611,0,8.584623,47,267.0344,0,20.81488,41,247.4141,0,11.38779,42,202.8524,0,10.51578,40,186.3951,0.003759399,8.701889,33,167.4148,0.001253133,12.68796,41,174.2803,0,12.07714,50,201.6579,0,9.981013,45,160.9912,0.003759399,10.65811,37
ILMN_1218703,786.7646,0,46.97434,33,841.5834,0,57.53751,36,1023.356,0,55.55193,35,883.673,0,45.34618,41,695.8045,0,45.79787,37,833.3362,0,36.87877,37,630.2874,0,32.73794,36,1189.547,0,77.58215,31,1367.322,0,93.88594,40,940.7585,0,68.32051,30,1118.372,0,94.59407,24,780.815,0,73.68253,26,638.2101,0,47.76563,34,1019.616,0,83.86382,34,1170.203,0,75.08207,31,655.0937,0,36.64742,40
ILMN_2488125,86.94666,0.368421,5.432877,29,76.82732,0.4486215,4.877069,41,80.58437,0.4799499,4.543703,37,86.825,0.2067669,5.366316,41,77.30132,0.4298246,3.669409,37,79.27813,0.4110276,4.047741,41,72.59527,0.3132832,4.188287,26,69.75862,0.6428571,5.39021,25,86.32402,0.3533835,5.793537,36,99.17312,0.2932331,6.97578,42,93.24245,0.1240602,6.772575,36,87.75079,0.3546366,5.704226,41,74.23855,0.4210526,4.709069,33,90.83945,0.1541353,5.805317,38,75.45161,0.4899749,3.962166,35,87.78141,0.2155388,5.081845,44
ILMN_1224966,59.22449,0.9862155,2.877078,34,65.47826,0.8120301,3.875899,40,76.91283,0.5776942,5.852805,34,76.24554,0.3947369,4.966874,49,76.96166,0.4373434,4.627237,38,73.50608,0.5551379,4.956068,38,61.2323,0.7192982,3.60675,40,65.77808,0.7857143,4.544348,29,69.52481,0.8007519,4.795743,46,67.14117,0.9498747,4.655003,34,67.45049,0.650376,4.1,58,73.66208,0.6904762,5.771611,38,67.55835,0.6428571,5.162281,35,61.99762,0.8508772,4.557099,35,59.6513,0.9385965,2.948747,30,64.53934,0.8057644,4.04761,59
ILMN_2867696,806.0481,0,27.45037,36,824.2493,0,31.81342,49,890.9914,0,32.99762,44,812.9494,0,27.31579,38,638.8784,0,27.46882,42,752.5959,0,30.87496,32,564.3883,0,25.72638,45,764.8622,0,18.71171,40,1011.918,0,30.63919,53,964.546,0,31.10209,41,768.9464,0,23.72574,31,908.3521,0,31.40014,34,626.9971,0,23.75424,34,688.818,0,18.50703,42,753.3884,0,24.66495,51,767.4967,0,23.67974,57
ILMN_2774916,112.3077,0.1152882,7.832927,30,105.317,0.1140351,6.548375,41,100.8672,0.1892231,5.441762,34,93.10985,0.1566416,5.326037,41,98.44584,0.1666667,4.450993,52,102.1463,0.1453634,4.968534,50,91.2566,0.09398496,5.310105,38,91.74169,0.2030075,6.150526,37,104.563,0.1478697,6.225764,46,112.576,0.1666667,5.892095,47,96.67757,0.10401,10.54424,28,113.3376,0.122807,7.161932,35,92.66717,0.1265664,4.478906,44,85.00249,0.2192982,5.584527,42,93.79111,0.1541353,3.726698,48,83.96086,0.2807018,3.838336,40
ILMN_1247446,66.94215,0.858396,3.993624,43,62.88742,0.8872181,4.483827,35,61.13478,0.9774436,3.567727,40,61.87107,0.8258145,4.809769,40,63.62992,0.8408521,4.179319,48,63.20743,0.8746867,3.648584,41,56.55572,0.8947368,2.492464,54,68.25185,0.7005013,4.783851,31,60.03303,0.981203,5.171893,35,81.6702,0.6027569,6.578316,37,63.33001,0.7982456,4.148433,36,73.1761,0.7005013,4.949275,40,62.69705,0.8170426,3.913831,29,66.03842,0.7280702,5.092417,38,65.3925,0.7982456,3.52139,33,63.74493,0.8308271,3.689533,51
ILMN_2605212,8692.976,0,267.8597,28,7228.213,0,265.737,36,8209.907,0,232.054,35,7028.146,0,158.9189,37,5592.039,0,168.5409,44,7582.103,0,263.2812,34,4692.165,0,176.246,33,7818.548,0,282.9311,38,9745.982,0,350.8688,36,8310.471,0,232.9891,42,7106.89,0,225.3731,35,8999.214,0,358.3882,33,5642.846,0,219.5226,44,6851.152,0,225.2033,32,6629.511,0,150.5539,41,6130.882,0,228.4436,29
ILMN_2991545,14457.18,0,313.6484,39,12808.35,0,370.0896,26,14605.97,0,328.6151,44,12376.43,0,297.6959,36,12101.69,0,388.7502,34,12605.34,0,275.5348,34,9412.335,0,214.1031,47,12643.89,0,458.5695,28,15298.86,0,314.1326,38,15409.18,0,390.7646,43,12211.75,0,268.3997,37,14707.16,0,429.8672,37,10828.18,0,240.6504,45,11954.25,0,352.7764,34,11549.52,0,334.3035,37,11739.55,0,330.1538,43
ILMN_1250182,255.4094,0,10.37301,30,206.5842,0,6.875638,39,282.4077,0,13.46842,37,268.9429,0,15.11581,31,221.5304,0,11.21255,40,244.2348,0,11.81524,41,174.4524,0,9.088386,32,254.7349,0,14.28432,33,250.5294,0,9.667615,32,322.8404,0,15.59414,38,175.5327,0,14.34758,40,269.8933,0,17.08486,43,183.5466,0,7.930188,42,196.4871,0,8.079794,44,228.007,0,13.6979,43,226.1502,0,9.060014,51
ILMN_2644606,450.3023,0,13.86033,46,411.3048,0,14.89885,46,440.588,0,12.44309,46,426.7353,0,14.74029,57,438.1183,0,17.41346,43,393.2607,0,14.63233,40,323.8099,0,14.2575,40,411.7543,0,15.21384,42,510.8635,0,35.82692,40,477.9893,0,30.43518,39,423.6568,0,16.16392,43,390.7728,0,16.58982,35,361.7121,0,13.84329,45,396.994,0,26.57103,38,411.4377,0,14.4318,37,374.4934,0,21.26709,45
ILMN_2930177,61.29,0.9711779,2.965425,33,58.48852,0.9661654,3.827371,36,66.2214,0.8984963,4.222521,44,53.67179,0.9837093,2.28614,32,63.64957,0.8383459,4.162434,48,72.6187,0.5776942,5.461174,31,62.11179,0.6804512,3.223935,40,66.9669,0.7493734,4.557297,35,78.04073,0.5338346,5.24255,37,78.70871,0.6766917,5.132523,36,62.49004,0.8308271,3.643195,42,68.24565,0.8345864,4.633803,39,63.8094,0.7781955,3.633216,30,64.15714,0.7857143,4.311538,36,62.27184,0.8809524,3.196822,32,62.88958,0.8621554,4.67681,47
ILMN_2650914,141.3814,0.03634085,8.336565,42,101.8516,0.1378446,7.753619,20,136.6821,0.04385965,12.38962,28,102.7308,0.09398496,6.135571,31,114.5519,0.07769424,7.395584,33,101.5542,0.1466165,5.941879,30,100.8578,0.04260652,5.731687,42,108.9518,0.09022556,6.007114,36,129.511,0.04761905,10.1662,35,141.7662,0.04761905,11.50824,32,110.1437,0.03759398,5.184031,33,127.3973,0.06140351,9.467275,42,102.9633,0.0726817,7.295896,44,107.0036,0.07142857,7.710977,38,99.56678,0.1102757,5.020918,48,103.2256,0.10401,6.539325,38
ILMN_3158369,96.58896,0.2393484,6.302642,42,100.0756,0.1466165,7.081147,38,94.83683,0.2568922,6.15312,42,67.99969,0.622807,6.05864,23,70.59097,0.6215539,5.311713,30,90.60684,0.2418546,5.688949,37,90.84473,0.09649123,7.168747,33,96.21438,0.1591479,6.051594,41,102.1543,0.1616541,8.405188,20,90.23837,0.3984962,9.184766,26,80.4523,0.2769423,6.385026,36,90.14945,0.320802,5.665275,30,88.7912,0.1729323,5.204074,25,77.73238,0.3746867,6.757325,33,81.80148,0.3320802,5.842168,33,92.61614,0.1704261,9.439428,30
ILMN_3004676,82.27366,0.4423559,5.983414,37,74.95985,0.4962406,4.891848,36,67.11499,0.8784461,3.563894,35,69.6544,0.5614035,5.036901,25,72.90334,0.5501253,7.306831,30,74.59449,0.5225564,6.046036,30,59.18288,0.802005,3.293199,40,73.88283,0.5050125,6.175524,34,69.2692,0.8107769,5.158317,33,71.64671,0.8759398,4.635975,29,72.77621,0.4611529,4.608767,42,69.44121,0.8120301,3.26983,47,74.09784,0.424812,4.317666,43,70.34523,0.5551379,3.837793,41,73.20357,0.5576441,5.364362,34,66.90442,0.7117795,4.032755,26
ILMN_1213001,245.8067,0,14.53505,39,231.9841,0,14.38232,35,266.981,0,12.40654,45,188.5131,0,10.66796,33,207.4185,0.001253133,12.30706,41,228.0048,0,15.27878,32,190.935,0,9.993764,36,222.6242,0,15.80538,37,299.47,0,22.82213,41,308.0819,0,20.68692,52,200.5127,0,7.920113,21,239.5031,0,17.18711,45,241.007,0,18.20038,37,209.7081,0,14.25153,44,218.2959,0,13.65565,40,230.8136,0,16.25985,38
ILMN_1235196,310.2331,0,16.48738,45,294.5798,0,15.35729,33,349.2363,0,19.13721,32,275.2758,0,14.73331,44,237.7615,0,11.80058,42,322.6171,0,15.68177,37,188.8867,0,8.315795,44,308.433,0,16.9495,45,406.4062,0,20.09832,51,420.9024,0,25.50651,24,187.4111,0,12.55535,42,389.0912,0,21.43896,37,260.6322,0,14.50992,41,224.4926,0,14.58616,36,271.5009,0,9.09355,33,311.3935,0,13.29476,56
ILMN_2895630,325.863,0,15.83247,47,450.2095,0,15.10793,46,296.107,0,10.90912,54,241.1208,0,14.72005,45,253.8634,0,14.54099,31,266.4194,0,14.64848,35,296.8595,0,12.6479,48,220.0552,0,10.17954,61,210.2042,0.001253133,12.59536,53,395.9185,0,28.2372,42,180.9772,0,10.52851,43,344.4018,0,16.44386,49,269.1362,0,10.65215,42,171.4739,0,12.24174,40,201.8373,0,13.57647,35,393.0853,0,19.6613,45
ILMN_2766772,109.6452,0.1378446,6.89194,38,75.84456,0.4674186,4.034601,36,88.70465,0.3195489,6.994432,25,81.10532,0.2994987,4.19198,36,85.11058,0.302005,5.314586,30,82.04702,0.3734336,4.41544,34,68.24939,0.443609,4.438571,35,78.4805,0.4022556,7.186792,26,92.44181,0.254386,4.917162,29,94.85944,0.3421053,7.084754,40,93.75595,0.1215539,7.527141,36,100.3271,0.216792,7.228815,39,89.83907,0.1566416,6.03307,32,95.93922,0.1152882,7.402943,31,88.46313,0.2255639,5.823363,37,94.26138,0.1616541,7.48261,34
ILMN_2734712,7794.825,0,198.2777,41,6474.731,0,188.8823,46,6787.926,0,180.9716,34,5444.362,0,201.8409,35,5287.187,0,149.6838,44,5862.439,0,180.8707,40,4610.878,0,105.945,33,5378.809,0,163.65,34,7578.064,0,232.3232,36,8336.574,0,274.558,45,5652.5,0,175.6422,33,6972.534,0,251.3069,35,4991.233,0,139.0289,41,5950.023,0,156.617,41,5254.158,0,169.9117,35,5183.239,0,266.2987,34
ILMN_2715289,5172.742,0,134.761,38,4558.235,0,122.148,32,5148.975,0,113.4501,46,3534.458,0,131.3058,33,4594.31,0,123.2796,36,4798.429,0,125.6021,27,3146.987,0,87.46767,40,3787.115,0,91.93264,41,5058.077,0,125.1765,37,5717.772,0,163.4103,40,3685.019,0,112.3822,34,4638.755,0,179.56,35,3560.167,0,99.96709,46,3601.373,0,84.97173,36,3361.323,0,89.72721,33,3967.307,0,106.7463,49
ILMN_2728048,94.92912,0.2656642,4.690033,45,96.17188,0.160401,8.103476,25,93.4334,0.2694235,6.186237,28,88.35986,0.1954887,4.852926,37,105.4971,0.1190476,7.212351,40,95.61869,0.1892231,7.480866,32,66.28418,0.4912281,4.409419,39,85.77192,0.2681704,5.327917,37,96.1311,0.2130326,4.362297,53,107.3253,0.2130326,7.850958,39,86.22794,0.1817043,5.803739,33,95.9284,0.2656642,8.465499,31,78.17576,0.3233083,4.963315,36,94.38151,0.1303258,7.952858,45,96.36801,0.1328321,5.302523,44,89.07755,0.2017544,6.31167,35
ILMN_3150159,12073.71,0,303.9254,40,11456.91,0,396.0809,42,10074.56,0,212.1799,51,8148.14,0,270.805,31,8998.032,0,252.9141,36,10494.41,0,266.1698,39,8519.889,0,181.834,52,9520.354,0,322.0506,39,9820.039,0,271.1241,41,11876.45,0,274.2389,45,9561.175,0,275.8539,39,11013.8,0,358.5223,38,8279.7,0,254.1487,39,9677.965,0,298.8432,46,7447.942,0,275.0822,23,8320.253,0,283.2875,40
ILMN_1235494,804.2224,0,35.70674,34,562.8221,0,29.32153,29,869.6917,0,38.75716,31,724.8092,0,32.22773,45,705.0079,0,26.99543,46,722.8314,0,34.16076,43,483.293,0,24.70492,46,780.7734,0,36.29472,35,842.9673,0,61.99073,44,835.3468,0,59.35712,31,513.3079,0,22.09866,35,650.5347,0,27.97628,42,467.7028,0,20.3649,47,619.6364,0,35.74809,46,631.3856,0,21.74185,37,683.4944,0,27.80744,40
ILMN_2727163,69.44775,0.7844611,4.793866,29,60.29513,0.9448621,4.916204,29,60.20036,0.9824561,3.962758,37,57.49827,0.9360902,2.601119,36,63.16283,0.8483709,3.969226,32,53.80875,0.9937344,4.302827,30,56.43146,0.8972431,3.485448,35,54.62555,0.991228,2.755341,44,65.68989,0.89599,6.039587,32,73.25716,0.8458647,6.782894,30,58.20521,0.9285714,5.124847,35,78.75757,0.5488722,6.755206,48,62.89907,0.8057644,4.345173,49,59.36678,0.9235589,5.340053,28,65.17654,0.8045112,3.894236,39,61.7968,0.8972431,3.436815,33
ILMN_1241657,1265.68,0,40.66957,35,1287.232,0,40.21981,45,1588.891,0,45.58695,46,951.9955,0,32.94085,32,1229.053,0,43.29316,43,1164.598,0,34.07101,54,840.7745,0,24.40484,45,1167.389,0,38.0665,39,1312.971,0,49.68676,34,1797.009,0,67.52927,29,1137.278,0,48.15885,29,1131.988,0,54.55947,36,983.1247,0,34.85518,47,871.2863,0,37.26647,35,990.9822,0,23.81759,51,1061.505,0,38.7997,39
ILMN_2874071,2720.57,0,79.29929,38,2088.06,0,70.42731,32,2781.816,0,87.62392,35,2255.041,0,75.54508,41,2371.146,0,94.27047,33,2620.653,0,86.49813,41,1525.082,0,55.56617,37,2280.358,0,76.61599,35,2712.297,0,93.80511,36,2611.052,0,96.6207,27,2096.831,0,56.94995,24,2683.463,0,76.40479,27,1805.345,0,72.63841,26,2100.083,0,58.91136,37,1953.951,0,78.50979,31,2062.337,0,74.31786,37
ILMN_2726898,88.1849,0.3508772,5.015549,48,84.38647,0.3045113,5.15109,47,82.5535,0.4473684,5.015744,36,68.05452,0.6215539,3.441347,46,74.10074,0.5175439,4.703435,36,73.60799,0.5538847,3.62053,50,54.30377,0.9486216,3.087501,41,85.17453,0.2781955,6.877539,30,91.87221,0.2631579,5.071429,49,77.35081,0.7192982,5.958252,39,78.43991,0.3095238,4.37258,53,86.16208,0.3822055,4.950776,44,74.43838,0.4160401,3.393987,45,72.4963,0.4887218,4.15486,41,84.72177,0.2844611,5.108333,38,77.39593,0.4085213,4.697603,51
ILMN_2612187,71.72824,0.7218045,4.048206,48,61.47725,0.9185464,3.410618,31,69.24074,0.802005,4.124125,42,75.24881,0.4172932,5.414385,34,71.89134,0.5864662,4.453212,39,70.97047,0.6428571,4.572511,38,64.36615,0.5764411,3.881608,40,76.30662,0.4335839,4.938628,37,70.245,0.7794486,4.846951,37,87.01584,0.4661654,6.206747,37,77.92159,0.3170426,4.138025,47,77.24356,0.5914787,4.02843,41,76.48743,0.3621554,5.157129,37,71.40061,0.5200501,4.85974,44,68.67854,0.6954888,3.500846,40,66.92904,0.7117795,3.370525,51
ILMN_2692367,81.43259,0.4649123,5.529471,29,83.60821,0.3170426,5.846367,24,87.58762,0.3333333,6.577083,32,57.12788,0.9411027,2.919502,23,80.03322,0.3734336,5.146146,28,85.05396,0.3107769,4.789287,40,67.81898,0.4573935,4.25383,26,100.1012,0.1328321,7.695208,35,80.91528,0.4586466,6.360161,34,97.6068,0.3120301,5.858427,50,75.80359,0.3646617,4.958247,45,95.20915,0.2706767,7.371082,46,86.82253,0.1904762,7.422408,28,85.73151,0.2042606,7.108273,47,85.0556,0.2807018,5.308062,38,82.11658,0.3157895,5.824817,28
ILMN_3128616,126.5441,0.06641604,7.100849,29,96.28336,0.160401,8.267106,32,111.2477,0.1378446,7.773246,38,100.8477,0.1077694,6.222559,42,88.51713,0.2518797,4.96448,43,119.4628,0.06140351,11.70992,24,81.21635,0.1766917,6.581506,33,91.05019,0.2067669,4.394392,45,155.0991,0.01378446,14.73333,29,126.485,0.09398496,8.189364,45,105.9922,0.05388471,6.249282,32,104.1386,0.1766917,6.551352,44,100.953,0.07894737,7.497967,34,75.65405,0.4185464,5.350903,34,103.9022,0.08897243,7.223613,27,101.2117,0.1215539,6.035189,43
